id;Gender;Age;Driving_License;Region_Code;Previously_Insured;Vehicle_Age;Vehicle_Damage;Annual_Premium;Policy_Sales_Channel;Vintage
257935;Female;30;1;46.0;0;< 1 Year;Yes;35363;152.0;139
453331;Male;47;1;6.0;0;1-2 Year;Yes;29306;124.0;234
450080;Male;25;1;28.0;1;< 1 Year;No;32432;152.0;95
308580;Male;25;1;28.0;1;< 1 Year;No;42218;152.0;111
60589;Female;20;1;8.0;0;< 1 Year;Yes;39793;160.0;64
480830;Female;49;1;14.0;0;1-2 Year;Yes;61067;124.0;292
252243;Female;35;1;15.0;0;1-2 Year;Yes;27021;154.0;166
350818;Male;47;1;46.0;1;1-2 Year;No;22796;26.0;127
314789;Male;48;1;28.0;0;1-2 Year;Yes;37741;124.0;229
392614;Male;43;1;8.0;0;1-2 Year;Yes;28915;163.0;174
128944;Female;51;1;28.0;0;1-2 Year;Yes;41347;26.0;39
369166;Male;22;1;8.0;0;1-2 Year;Yes;32790;124.0;278
454310;Male;24;1;30.0;1;< 1 Year;No;44977;152.0;278
1612;Female;47;1;28.0;1;1-2 Year;No;33884;26.0;62
330730;Female;58;1;8.0;1;1-2 Year;No;42143;152.0;241
362282;Male;37;1;36.0;0;1-2 Year;Yes;32568;154.0;156
248321;Female;24;1;34.0;0;< 1 Year;Yes;33823;152.0;268
103073;Male;52;1;28.0;0;1-2 Year;Yes;39877;26.0;218
31276;Male;60;1;33.0;0;1-2 Year;Yes;22402;138.0;291
504738;Female;26;1;33.0;1;< 1 Year;No;21916;152.0;56
200177;Female;41;1;15.0;0;1-2 Year;No;38138;14.0;180
381597;Male;53;1;51.0;0;1-2 Year;Yes;32695;163.0;250
468097;Female;22;1;30.0;1;< 1 Year;No;30716;152.0;287
333886;Female;26;1;28.0;1;< 1 Year;No;44440;152.0;262
235795;Male;27;1;3.0;1;< 1 Year;No;28460;152.0;122
383107;Male;23;1;15.0;1;< 1 Year;No;32398;152.0;142
283173;Male;22;1;16.0;0;< 1 Year;Yes;22755;152.0;159
189305;Female;73;1;28.0;0;1-2 Year;Yes;44952;122.0;15
95116;Female;24;1;36.0;0;< 1 Year;No;72330;152.0;106
170721;Male;32;1;28.0;1;< 1 Year;No;38449;152.0;290
233242;Female;50;1;28.0;0;1-2 Year;No;25069;124.0;166
57145;Female;24;1;32.0;0;< 1 Year;Yes;26345;152.0;91
245360;Female;29;1;2.0;1;< 1 Year;No;29631;152.0;224
493202;Female;21;1;28.0;1;< 1 Year;No;69085;152.0;66
483008;Female;25;1;10.0;1;< 1 Year;No;43317;152.0;253
98186;Female;44;1;28.0;0;1-2 Year;Yes;34152;125.0;164
418698;Female;23;1;34.0;1;< 1 Year;No;21422;152.0;118
174288;Female;37;1;28.0;0;1-2 Year;Yes;33865;124.0;58
255782;Female;26;1;28.0;0;< 1 Year;Yes;25594;152.0;277
121503;Female;51;1;28.0;0;> 2 Years;Yes;73727;31.0;258
15860;Male;43;1;14.0;0;1-2 Year;Yes;28048;26.0;175
206710;Female;21;1;8.0;0;< 1 Year;No;30005;152.0;11
148118;Female;69;1;28.0;0;1-2 Year;Yes;34085;26.0;44
322741;Male;26;1;8.0;0;< 1 Year;Yes;36356;152.0;146
355564;Female;24;1;30.0;1;< 1 Year;No;24394;152.0;210
287733;Female;26;1;39.0;0;1-2 Year;Yes;41567;124.0;107
200564;Female;44;1;50.0;1;1-2 Year;No;44575;18.0;139
335894;Female;23;1;41.0;1;< 1 Year;No;26607;152.0;52
365371;Male;53;1;28.0;0;1-2 Year;Yes;54617;26.0;26
300197;Female;24;1;29.0;1;< 1 Year;No;31514;152.0;195
423272;Female;23;1;50.0;1;< 1 Year;No;36683;152.0;264
199748;Female;59;1;29.0;0;1-2 Year;Yes;44656;60.0;242
496680;Male;54;1;6.0;0;1-2 Year;Yes;29724;26.0;124
163548;Female;72;1;34.0;0;1-2 Year;Yes;32868;156.0;188
321178;Male;48;1;28.0;0;1-2 Year;Yes;53793;26.0;134
229940;Male;26;1;11.0;1;< 1 Year;No;41146;152.0;150
111912;Male;76;0;28.0;0;> 2 Years;Yes;50508;26.0;103
165838;Male;38;1;4.0;0;1-2 Year;Yes;28062;124.0;265
366899;Male;22;1;13.0;1;< 1 Year;No;29192;152.0;42
72877;Female;53;1;33.0;1;1-2 Year;No;26655;124.0;14
144357;Female;51;1;28.0;1;1-2 Year;No;51872;122.0;263
311955;Male;20;1;22.0;1;< 1 Year;No;23442;160.0;159
173884;Male;36;1;15.0;1;1-2 Year;No;28560;122.0;153
61912;Female;25;1;6.0;1;< 1 Year;No;23740;152.0;114
323040;Female;21;1;50.0;1;< 1 Year;No;35285;152.0;149
395465;Female;26;1;28.0;1;< 1 Year;No;45938;152.0;58
201458;Female;22;1;13.0;1;< 1 Year;No;28476;152.0;249
4548;Female;64;1;28.0;0;> 2 Years;Yes;64378;25.0;146
91387;Female;21;1;46.0;1;< 1 Year;No;37215;160.0;170
420032;Female;41;1;41.0;0;1-2 Year;Yes;31434;124.0;285
48475;Female;43;1;28.0;0;1-2 Year;Yes;41079;26.0;154
79318;Male;25;1;14.0;1;< 1 Year;No;33388;152.0;205
379562;Male;36;1;28.0;0;1-2 Year;Yes;31505;29.0;281
101769;Female;43;1;28.0;0;> 2 Years;Yes;38295;122.0;10
350354;Male;27;1;17.0;1;< 1 Year;No;31860;152.0;187
330948;Male;25;1;28.0;0;< 1 Year;Yes;27440;152.0;252
186854;Female;21;1;28.0;0;1-2 Year;Yes;44704;122.0;277
390931;Female;32;1;30.0;1;< 1 Year;No;33972;152.0;216
116037;Female;21;1;30.0;1;< 1 Year;No;33424;160.0;175
123868;Male;61;1;11.0;1;1-2 Year;No;47010;26.0;233
354571;Female;26;1;9.0;1;< 1 Year;No;32028;152.0;97
101595;Female;27;1;28.0;1;< 1 Year;No;48801;152.0;77
290635;Female;26;1;47.0;0;< 1 Year;Yes;34780;152.0;115
400909;Male;62;1;8.0;0;> 2 Years;Yes;45865;155.0;259
46296;Female;24;1;47.0;1;< 1 Year;No;36399;152.0;226
165859;Female;36;1;8.0;1;1-2 Year;No;42362;124.0;190
480263;Female;21;1;29.0;1;< 1 Year;No;35803;152.0;130
490052;Female;23;1;17.0;1;< 1 Year;No;48106;152.0;28
44664;Male;31;1;28.0;1;< 1 Year;No;40646;152.0;241
202314;Male;54;1;39.0;1;1-2 Year;No;41863;26.0;53
449012;Male;45;1;28.0;0;1-2 Year;Yes;41246;26.0;170
308451;Female;51;1;29.0;1;1-2 Year;No;41801;135.0;233
452874;Female;36;1;35.0;1;1-2 Year;No;28082;152.0;111
3839;Female;22;1;25.0;1;< 1 Year;No;37810;152.0;134
46934;Female;51;1;28.0;0;1-2 Year;Yes;52501;26.0;96
7281;Male;44;1;33.0;1;1-2 Year;No;70711;26.0;71
173997;Female;25;1;11.0;1;< 1 Year;No;31557;152.0;92
4713;Male;46;1;14.0;0;1-2 Year;Yes;24850;26.0;260
389909;Male;40;1;28.0;0;> 2 Years;Yes;30245;124.0;245
159547;Male;57;1;45.0;1;1-2 Year;No;21628;26.0;122
31597;Female;24;1;11.0;1;< 1 Year;No;20088;152.0;192
336145;Male;22;1;8.0;1;< 1 Year;No;45288;160.0;14
179634;Female;24;1;11.0;1;1-2 Year;No;26273;26.0;103
253001;Male;61;1;41.0;1;1-2 Year;No;35546;26.0;221
109812;Female;62;1;28.0;0;1-2 Year;Yes;27761;122.0;198
138793;Female;52;1;13.0;1;1-2 Year;No;29785;26.0;288
178662;Female;38;1;28.0;0;1-2 Year;Yes;42088;154.0;202
198158;Female;25;1;36.0;1;< 1 Year;No;33318;26.0;180
413538;Male;61;1;47.0;1;1-2 Year;No;25376;16.0;58
364850;Male;23;1;15.0;1;< 1 Year;No;22312;152.0;42
293479;Female;35;1;28.0;0;1-2 Year;Yes;66828;122.0;286
155617;Female;21;1;28.0;1;< 1 Year;No;38781;152.0;141
59019;Male;53;1;28.0;0;1-2 Year;No;44423;26.0;43
346274;Female;70;1;28.0;0;1-2 Year;Yes;48560;26.0;245
121847;Female;36;1;28.0;0;> 2 Years;Yes;31156;124.0;161
371494;Male;29;1;18.0;1;< 1 Year;No;25786;152.0;294
344697;Female;61;1;46.0;1;1-2 Year;Yes;36715;121.0;263
174316;Female;22;1;30.0;1;< 1 Year;No;28531;152.0;107
454608;Male;60;1;49.0;1;1-2 Year;No;39288;26.0;88
177256;Female;38;1;30.0;1;1-2 Year;No;28500;152.0;196
360657;Female;60;1;28.0;1;1-2 Year;No;54384;124.0;151
32479;Female;65;1;28.0;0;1-2 Year;Yes;63135;26.0;126
118382;Female;57;1;28.0;1;1-2 Year;No;41003;26.0;135
52350;Male;32;1;28.0;0;< 1 Year;Yes;47467;124.0;156
119457;Female;49;1;38.0;0;> 2 Years;Yes;42759;26.0;196
386103;Male;36;1;47.0;1;1-2 Year;No;19515;16.0;121
497118;Female;55;1;35.0;0;1-2 Year;Yes;30436;26.0;31
88172;Male;73;1;36.0;0;1-2 Year;Yes;33984;124.0;277
229952;Female;38;1;28.0;1;1-2 Year;No;38991;26.0;164
74771;Male;30;1;41.0;1;< 1 Year;No;28124;152.0;226
289620;Female;21;1;6.0;0;< 1 Year;Yes;27436;156.0;55
186085;Female;22;1;2.0;1;< 1 Year;No;37293;152.0;189
257048;Male;54;1;8.0;0;1-2 Year;Yes;43867;124.0;214
16372;Male;44;1;47.0;0;1-2 Year;Yes;31608;152.0;122
155687;Male;41;1;28.0;0;1-2 Year;No;53294;52.0;266
388386;Male;22;1;30.0;1;< 1 Year;No;26727;152.0;66
290797;Male;26;1;46.0;1;< 1 Year;No;24126;152.0;88
290074;Male;58;1;8.0;0;1-2 Year;Yes;43616;26.0;172
222540;Female;26;1;28.0;1;< 1 Year;No;44017;152.0;160
480470;Male;21;1;7.0;1;< 1 Year;No;35575;160.0;211
176738;Female;38;1;28.0;1;1-2 Year;No;42204;29.0;24
143933;Male;24;1;7.0;1;< 1 Year;No;44377;152.0;30
13047;Male;44;1;28.0;0;1-2 Year;Yes;36522;42.0;59
379574;Male;48;1;41.0;0;1-2 Year;Yes;36449;157.0;125
106461;Female;22;1;44.0;1;< 1 Year;No;38252;152.0;232
288154;Female;26;1;8.0;1;< 1 Year;No;28759;152.0;132
162383;Female;22;1;41.0;0;< 1 Year;Yes;41841;152.0;253
361865;Male;48;1;41.0;0;1-2 Year;No;40773;124.0;283
474992;Male;65;1;32.0;1;1-2 Year;No;36172;124.0;291
406062;Female;21;1;30.0;1;< 1 Year;No;40262;160.0;59
235679;Male;38;1;41.0;1;1-2 Year;No;49394;124.0;259
50125;Male;25;1;11.0;0;< 1 Year;Yes;31321;152.0;66
410179;Female;24;1;15.0;1;< 1 Year;No;46290;152.0;121
411772;Male;28;1;30.0;1;< 1 Year;No;25902;152.0;258
302261;Male;50;1;50.0;0;1-2 Year;Yes;31947;8.0;30
339339;Male;61;1;28.0;0;1-2 Year;Yes;31803;26.0;97
153571;Male;37;1;9.0;0;1-2 Year;Yes;41205;26.0;79
242215;Male;50;1;28.0;0;1-2 Year;Yes;31250;124.0;295
382541;Female;20;1;45.0;1;< 1 Year;No;20481;160.0;185
431703;Female;24;1;8.0;1;< 1 Year;No;34686;152.0;203
71182;Female;56;1;28.0;0;1-2 Year;Yes;25795;124.0;247
223433;Female;29;1;41.0;1;< 1 Year;No;27013;152.0;256
285645;Female;48;1;28.0;0;1-2 Year;Yes;35790;26.0;136
229135;Female;22;1;2.0;1;< 1 Year;No;31544;152.0;66
424420;Female;23;1;36.0;1;< 1 Year;No;34579;160.0;58
180379;Female;20;1;8.0;1;< 1 Year;No;36570;160.0;276
158918;Female;24;1;29.0;1;< 1 Year;No;28318;152.0;281
312187;Male;26;1;21.0;1;< 1 Year;No;23282;152.0;208
77502;Male;46;1;11.0;0;> 2 Years;Yes;36274;124.0;225
246797;Male;73;1;28.0;1;1-2 Year;No;30845;124.0;35
58825;Male;46;1;8.0;0;1-2 Year;Yes;44412;26.0;135
80441;Male;30;1;8.0;1;< 1 Year;No;39853;152.0;157
232094;Female;41;1;41.0;0;1-2 Year;Yes;39109;124.0;104
212847;Male;44;1;28.0;0;1-2 Year;Yes;73012;55.0;98
188388;Female;36;1;46.0;1;1-2 Year;No;30941;124.0;210
349651;Female;38;1;4.0;0;1-2 Year;Yes;30817;124.0;207
210498;Female;23;1;29.0;1;< 1 Year;No;34619;152.0;119
292262;Female;24;1;3.0;1;< 1 Year;No;27816;152.0;120
265915;Female;45;1;28.0;0;1-2 Year;Yes;35063;26.0;283
502689;Female;30;1;33.0;0;< 1 Year;Yes;30596;124.0;246
217413;Female;38;1;40.0;1;1-2 Year;No;33096;26.0;250
290878;Male;42;1;28.0;1;1-2 Year;No;45865;124.0;277
327277;Male;41;1;28.0;1;1-2 Year;No;43284;26.0;10
152324;Female;42;1;8.0;0;1-2 Year;Yes;36988;7.0;140
58160;Male;71;1;30.0;1;1-2 Year;No;28553;124.0;32
161432;Female;24;1;41.0;1;< 1 Year;No;41178;152.0;273
164408;Female;33;1;21.0;0;1-2 Year;Yes;33232;124.0;280
348666;Female;53;1;28.0;0;> 2 Years;Yes;27997;122.0;113
7663;Female;53;1;33.0;1;1-2 Year;No;34647;124.0;227
376546;Male;22;1;16.0;0;< 1 Year;Yes;20651;152.0;75
178864;Male;21;1;44.0;0;< 1 Year;Yes;31134;152.0;107
488193;Female;31;1;46.0;1;< 1 Year;No;30925;152.0;54
321032;Female;43;1;8.0;0;1-2 Year;Yes;32383;124.0;160
296185;Female;43;1;28.0;0;1-2 Year;Yes;37383;26.0;159
224800;Male;47;1;8.0;0;1-2 Year;Yes;37514;26.0;251
81450;Female;22;1;49.0;1;< 1 Year;No;14533;152.0;51
275197;Female;46;1;28.0;0;1-2 Year;Yes;55057;26.0;282
185304;Male;55;1;23.0;0;> 2 Years;Yes;47292;124.0;53
152947;Male;23;1;8.0;0;< 1 Year;Yes;28244;152.0;127
9281;Male;52;1;46.0;0;1-2 Year;Yes;60765;154.0;181
499986;Male;53;1;8.0;1;1-2 Year;No;27851;26.0;248
289095;Female;44;1;45.0;0;1-2 Year;Yes;29993;152.0;133
59051;Female;68;1;24.0;0;1-2 Year;Yes;27334;26.0;29
179983;Male;70;1;28.0;1;1-2 Year;No;60828;26.0;191
217754;Male;25;1;8.0;1;< 1 Year;No;33352;152.0;267
145446;Female;25;1;11.0;0;< 1 Year;Yes;27267;152.0;200
290716;Male;42;1;3.0;0;1-2 Year;Yes;24746;26.0;286
465837;Male;46;1;28.0;0;1-2 Year;Yes;48925;26.0;132
197309;Female;29;1;28.0;0;< 1 Year;Yes;29016;36.0;224
360896;Female;24;1;11.0;1;< 1 Year;No;21103;152.0;99
302535;Male;28;1;46.0;1;< 1 Year;No;32996;152.0;178
438762;Male;41;1;28.0;1;1-2 Year;No;42377;26.0;78
124498;Male;41;1;47.0;0;1-2 Year;Yes;37740;26.0;293
74834;Female;47;1;28.0;0;1-2 Year;Yes;36300;26.0;148
382500;Male;41;1;28.0;0;1-2 Year;Yes;38087;26.0;206
266089;Male;21;1;50.0;0;< 1 Year;No;43036;160.0;257
359827;Female;28;1;18.0;1;< 1 Year;No;27136;152.0;21
185516;Male;22;1;41.0;1;< 1 Year;No;45446;26.0;160
296203;Female;69;1;41.0;1;1-2 Year;No;30095;26.0;86
152192;Female;23;1;11.0;1;< 1 Year;No;41297;152.0;199
316985;Male;30;1;8.0;0;< 1 Year;Yes;42291;124.0;274
389662;Female;25;1;28.0;1;< 1 Year;No;36074;152.0;170
220158;Male;47;1;21.0;0;1-2 Year;Yes;33234;124.0;244
224199;Female;22;1;6.0;1;< 1 Year;No;22646;152.0;133
233489;Male;72;1;27.0;0;1-2 Year;No;23317;26.0;60
380767;Female;25;1;45.0;1;< 1 Year;No;30563;152.0;123
250644;Female;24;1;30.0;1;< 1 Year;No;24179;152.0;114
115230;Male;29;1;44.0;1;< 1 Year;No;33926;152.0;273
53923;Male;40;1;8.0;0;1-2 Year;Yes;28118;124.0;82
105339;Female;73;1;28.0;0;1-2 Year;Yes;45464;26.0;96
27802;Male;40;1;50.0;0;1-2 Year;Yes;43685;163.0;32
49407;Female;24;1;27.0;0;< 1 Year;No;24157;152.0;67
200879;Female;23;1;6.0;1;< 1 Year;No;22895;152.0;95
285259;Female;22;1;33.0;1;< 1 Year;No;21336;152.0;32
450393;Male;48;1;28.0;0;1-2 Year;Yes;50220;124.0;298
146324;Female;26;1;23.0;1;< 1 Year;No;24264;152.0;54
249740;Female;24;1;26.0;0;< 1 Year;Yes;35706;151.0;269
335325;Male;25;1;15.0;0;< 1 Year;Yes;38738;152.0;264
128127;Male;73;1;21.0;0;1-2 Year;Yes;24544;26.0;87
209520;Male;23;1;18.0;1;< 1 Year;No;31471;152.0;258
36742;Female;23;1;30.0;1;< 1 Year;No;27315;152.0;273
344362;Female;20;1;44.0;0;< 1 Year;Yes;40018;160.0;152
145071;Female;20;1;35.0;1;< 1 Year;No;36038;160.0;106
218278;Male;63;1;8.0;0;1-2 Year;Yes;28596;26.0;163
207068;Male;21;1;36.0;1;< 1 Year;No;24568;152.0;94
272763;Male;28;1;50.0;1;< 1 Year;No;37959;152.0;223
185569;Female;25;1;10.0;1;< 1 Year;No;29201;152.0;13
319369;Female;36;1;16.0;1;1-2 Year;No;32847;124.0;283
253501;Female;23;1;15.0;0;< 1 Year;No;38360;152.0;207
23745;Female;27;1;21.0;1;< 1 Year;No;26573;152.0;197
144327;Female;44;1;28.0;0;1-2 Year;Yes;43681;26.0;29
38694;Female;72;0;8.0;0;1-2 Year;Yes;49733;26.0;251
361721;Male;43;1;8.0;0;1-2 Year;Yes;26854;124.0;36
359386;Female;55;1;47.0;0;1-2 Year;Yes;33405;26.0;21
465022;Male;28;1;46.0;1;< 1 Year;No;28630;160.0;107
477313;Male;46;1;26.0;1;1-2 Year;No;36549;22.0;15
280973;Female;47;1;23.0;0;1-2 Year;Yes;23969;124.0;242
274621;Female;41;1;8.0;0;1-2 Year;Yes;43625;124.0;145
184100;Female;25;1;46.0;1;< 1 Year;No;26720;152.0;106
161120;Female;76;1;46.0;1;1-2 Year;No;38897;11.0;95
96103;Male;34;1;8.0;0;1-2 Year;Yes;40499;124.0;105
27695;Male;49;1;46.0;0;1-2 Year;Yes;23101;124.0;114
46872;Female;26;1;11.0;1;< 1 Year;No;29066;152.0;176
118973;Female;23;1;29.0;1;< 1 Year;No;33877;152.0;44
490708;Male;21;1;8.0;1;< 1 Year;No;43910;160.0;58
316003;Female;25;1;28.0;0;< 1 Year;Yes;61385;152.0;246
21913;Male;23;1;30.0;1;< 1 Year;No;28431;152.0;37
443041;Female;27;1;36.0;1;< 1 Year;No;46139;152.0;28
132064;Female;28;1;10.0;1;< 1 Year;No;69321;152.0;115
227026;Male;59;1;28.0;1;1-2 Year;No;41694;26.0;125
124519;Female;34;1;35.0;1;1-2 Year;No;57445;152.0;108
501668;Male;36;1;3.0;0;1-2 Year;Yes;22208;124.0;251
473697;Male;42;1;28.0;0;> 2 Years;Yes;45244;124.0;231
316862;Male;25;1;6.0;1;< 1 Year;No;20103;152.0;151
354100;Male;22;1;21.0;1;< 1 Year;No;26371;152.0;118
201779;Female;22;1;41.0;1;< 1 Year;No;47786;152.0;96
126973;Female;22;1;46.0;1;< 1 Year;Yes;28436;160.0;15
251458;Male;60;1;28.0;0;1-2 Year;No;36897;26.0;138
298899;Male;39;1;12.0;0;1-2 Year;Yes;27287;154.0;155
58002;Female;25;1;28.0;0;< 1 Year;Yes;42608;152.0;261
8955;Female;43;1;28.0;0;> 2 Years;Yes;62421;122.0;147
389987;Male;48;1;47.0;1;1-2 Year;No;34107;124.0;222
484882;Female;53;1;28.0;1;1-2 Year;No;69598;124.0;166
425156;Male;22;1;11.0;1;< 1 Year;No;27377;152.0;232
229847;Male;43;1;28.0;1;1-2 Year;No;42145;26.0;219
435101;Male;47;1;8.0;0;1-2 Year;Yes;35453;26.0;93
331725;Female;57;1;6.0;0;1-2 Year;Yes;49007;152.0;195
409709;Male;26;1;2.0;1;< 1 Year;No;25787;152.0;10
402360;Female;27;1;41.0;1;< 1 Year;No;27612;152.0;106
37475;Female;28;1;46.0;1;< 1 Year;No;22245;152.0;133
413366;Female;24;1;30.0;1;< 1 Year;No;23424;152.0;108
198359;Male;25;1;28.0;1;< 1 Year;No;32027;152.0;68
125354;Female;62;1;7.0;1;1-2 Year;No;36317;124.0;14
323144;Male;29;1;8.0;1;1-2 Year;No;29695;124.0;214
388799;Male;46;1;4.0;0;1-2 Year;Yes;26248;124.0;153
464039;Female;24;1;30.0;1;< 1 Year;No;26716;152.0;79
258443;Male;24;1;9.0;0;< 1 Year;No;37353;152.0;232
32598;Female;78;1;41.0;1;1-2 Year;No;37209;26.0;157
42030;Male;54;1;6.0;0;1-2 Year;Yes;31501;26.0;242
71878;Male;21;1;29.0;1;< 1 Year;No;38132;152.0;184
428300;Female;28;1;14.0;1;< 1 Year;No;28092;152.0;170
223557;Female;26;1;18.0;1;< 1 Year;No;28022;152.0;100
235076;Female;26;1;33.0;1;< 1 Year;No;27397;152.0;279
338773;Female;24;1;30.0;1;< 1 Year;No;38959;152.0;40
178084;Female;22;1;50.0;0;< 1 Year;Yes;51195;152.0;101
474065;Male;49;1;26.0;1;1-2 Year;No;29373;22.0;223
353899;Female;34;1;15.0;1;1-2 Year;No;28035;152.0;155
41467;Female;22;1;50.0;1;< 1 Year;No;22380;152.0;90
255768;Male;50;1;32.0;0;> 2 Years;Yes;39702;124.0;234
217562;Male;23;1;11.0;1;< 1 Year;No;24960;152.0;43
331231;Male;51;1;24.0;0;1-2 Year;Yes;27887;124.0;112
132622;Male;24;1;8.0;1;< 1 Year;No;28237;152.0;71
259712;Female;22;1;36.0;0;< 1 Year;No;30634;152.0;167
383023;Female;31;1;28.0;1;< 1 Year;No;37008;152.0;103
29967;Male;22;1;30.0;1;< 1 Year;No;30495;152.0;210
213851;Female;23;1;46.0;1;< 1 Year;No;22919;152.0;200
363442;Male;45;1;28.0;0;> 2 Years;Yes;26904;157.0;172
433335;Female;53;1;28.0;0;1-2 Year;Yes;64087;26.0;270
266020;Male;52;1;46.0;0;> 2 Years;Yes;27246;124.0;282
389241;Male;50;1;28.0;0;1-2 Year;Yes;40751;26.0;63
267098;Female;36;1;26.0;1;1-2 Year;No;29367;124.0;78
259352;Female;28;1;26.0;1;< 1 Year;No;38485;152.0;158
332348;Male;26;1;3.0;1;< 1 Year;No;24878;152.0;296
492936;Male;42;1;28.0;0;> 2 Years;Yes;39437;124.0;74
473343;Male;24;1;21.0;1;< 1 Year;No;49475;152.0;102
84036;Female;47;1;10.0;1;1-2 Year;Yes;30628;157.0;134
298259;Male;42;1;28.0;0;> 2 Years;Yes;61168;26.0;75
376201;Male;22;1;47.0;1;< 1 Year;No;28715;163.0;204
268433;Male;55;1;18.0;0;1-2 Year;Yes;38334;131.0;54
155381;Male;24;1;47.0;0;< 1 Year;Yes;42042;152.0;267
145898;Female;22;1;29.0;1;< 1 Year;No;17301;152.0;191
202620;Female;29;1;35.0;1;< 1 Year;No;40650;152.0;139
298174;Male;76;1;28.0;1;1-2 Year;No;59801;124.0;31
184744;Female;27;1;6.0;1;< 1 Year;No;24699;152.0;169
121826;Female;20;1;16.0;0;< 1 Year;Yes;21552;160.0;60
1211;Male;42;1;28.0;1;1-2 Year;No;34454;154.0;179
66890;Male;27;1;28.0;0;< 1 Year;Yes;64753;153.0;231
20309;Male;25;1;33.0;1;< 1 Year;No;28928;152.0;172
283273;Male;39;1;28.0;0;1-2 Year;Yes;32320;124.0;153
211634;Female;68;1;46.0;0;1-2 Year;Yes;28596;11.0;85
202058;Male;44;1;33.0;1;1-2 Year;No;39758;26.0;123
340423;Female;23;1;46.0;1;< 1 Year;No;23792;152.0;257
156590;Female;24;1;8.0;1;< 1 Year;No;56418;152.0;294
120047;Female;24;1;15.0;0;< 1 Year;Yes;35052;152.0;33
492666;Male;63;1;8.0;1;1-2 Year;No;28799;124.0;89
383974;Male;28;1;14.0;1;< 1 Year;No;23615;152.0;81
388251;Male;41;1;28.0;0;1-2 Year;Yes;41603;124.0;237
303980;Male;55;1;28.0;0;> 2 Years;Yes;42172;26.0;216
17333;Female;23;1;47.0;1;< 1 Year;No;29615;152.0;105
10782;Male;26;1;30.0;0;< 1 Year;Yes;28318;152.0;256
162681;Female;25;1;46.0;0;< 1 Year;Yes;17205;152.0;26
141538;Male;30;1;35.0;0;1-2 Year;Yes;24963;156.0;140
313638;Female;25;1;32.0;0;< 1 Year;No;34868;152.0;63
349303;Male;52;1;28.0;0;1-2 Year;Yes;36797;26.0;40
507536;Female;40;1;18.0;0;1-2 Year;Yes;29886;122.0;182
327556;Female;34;1;14.0;1;1-2 Year;No;25664;152.0;85
62984;Male;42;1;35.0;1;1-2 Year;No;30057;124.0;255
153235;Male;56;1;28.0;0;1-2 Year;Yes;32818;124.0;59
304536;Female;36;1;28.0;1;1-2 Year;Yes;36135;124.0;126
205279;Female;58;1;28.0;0;> 2 Years;Yes;29156;124.0;42
166239;Male;43;1;8.0;0;1-2 Year;Yes;28221;124.0;276
199361;Female;23;1;15.0;1;< 1 Year;No;18864;152.0;227
409326;Female;48;1;28.0;0;1-2 Year;Yes;23662;26.0;58
344180;Male;22;1;14.0;1;< 1 Year;No;50036;152.0;293
381633;Male;51;1;28.0;0;> 2 Years;Yes;54566;124.0;39
41401;Male;41;1;8.0;0;1-2 Year;No;51384;124.0;26
320075;Male;32;1;15.0;0;< 1 Year;Yes;37971;152.0;118
30480;Male;48;1;8.0;0;> 2 Years;Yes;38002;26.0;51
304732;Female;26;1;33.0;1;< 1 Year;No;25410;152.0;186
218831;Female;77;1;28.0;1;1-2 Year;No;41250;26.0;84
280693;Female;20;1;9.0;0;< 1 Year;Yes;32196;160.0;164
66121;Male;37;1;28.0;0;1-2 Year;Yes;46024;26.0;160
88772;Male;25;1;10.0;1;< 1 Year;No;38463;152.0;31
55888;Male;55;1;8.0;1;1-2 Year;Yes;40517;124.0;274
470865;Female;75;1;41.0;1;1-2 Year;No;44329;124.0;35
220049;Male;24;1;14.0;1;< 1 Year;No;24498;152.0;97
477314;Female;34;1;28.0;0;1-2 Year;Yes;32799;26.0;151
69784;Male;44;1;8.0;1;1-2 Year;No;38073;71.0;283
408236;Female;23;1;37.0;1;< 1 Year;No;30514;152.0;167
378535;Female;65;1;8.0;1;1-2 Year;Yes;32653;26.0;102
262941;Female;53;1;28.0;0;1-2 Year;Yes;45428;156.0;181
15757;Female;30;1;3.0;0;1-2 Year;No;40178;124.0;243
480084;Female;50;1;28.0;1;1-2 Year;No;31242;60.0;116
416630;Male;39;1;28.0;0;1-2 Year;Yes;33475;26.0;288
373852;Male;43;1;8.0;0;1-2 Year;Yes;32074;157.0;286
439198;Female;29;1;28.0;0;< 1 Year;Yes;40126;26.0;59
146038;Male;30;1;28.0;0;< 1 Year;Yes;29865;124.0;218
332464;Male;24;1;50.0;1;1-2 Year;No;31496;124.0;116
198307;Female;55;1;38.0;0;1-2 Year;Yes;38209;156.0;152
267084;Male;31;1;11.0;0;< 1 Year;No;27047;152.0;161
415183;Male;56;1;28.0;1;1-2 Year;No;31776;124.0;59
208377;Male;33;1;44.0;0;< 1 Year;No;50643;160.0;85
391679;Male;51;1;39.0;0;1-2 Year;Yes;45617;157.0;234
458022;Female;25;1;11.0;1;< 1 Year;No;30034;152.0;34
7005;Female;20;1;5.0;0;< 1 Year;Yes;25840;157.0;191
43281;Female;44;1;41.0;0;1-2 Year;Yes;45683;26.0;225
70990;Male;23;1;8.0;1;< 1 Year;No;49614;26.0;129
55581;Female;66;1;33.0;1;1-2 Year;No;33884;124.0;299
115110;Male;52;1;35.0;0;1-2 Year;Yes;42381;156.0;105
